Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSG00000198040	7637	zf-C2H2	ENSP00000445549;ENSP00000437949;ENSP00000331465;ENSP00000376133;
ENSG00000135625	1961	zf-C2H2	ENSP00000445626;ENSP00000419687;
ENSG00000183309	9831	zf-C2H2	ENSP00000445979;ENSP00000435232;ENSP00000411139;
ENSG00000160094	149076	zf-C2H2	ENSP00000446335;ENSP00000362527;
ENSG00000223852	346171	zf-C2H2	ENSP00000446798;ENSP00000398086;ENSP00000447492;
ENSG00000234669	346171	zf-C2H2	ENSP00000447495;ENSP00000448279;ENSP00000394222;ENSP00000449556;
ENSG00000257482	442319	zf-C2H2	ENSP00000447987;
ENSG00000206510	346171	zf-C2H2	ENSP00000448351;ENSP00000373124;ENSP00000448634;
ENSG00000226858	346171	zf-C2H2	ENSP00000449230;ENSP00000412932;ENSP00000447698;
ENSG00000232099	346171	zf-C2H2	ENSP00000449407;ENSP00000446541;ENSP00000409118;
ENSG00000223858	346171	zf-C2H2	ENSP00000450279;ENSP00000450397;ENSP00000396462;
ENSG00000136866	7539	zf-C2H2	ENSP00000452552;ENSP00000363344;ENSP00000451310;
ENSG00000169554	9839	zf-C2H2	ENSP00000454157;ENSP00000386854;ENSP00000395496;ENSP00000394777;ENSP00000376601;ENSP00000302501;ENSP00000443792;
ENSG00000261459	65988	zf-C2H2	ENSP00000454241;
ENSG00000102935	23090	zf-C2H2	ENSP00000455426;ENSP00000455061;ENSP00000457664;ENSP00000457928;ENSP00000442321;ENSP00000455588;ENSP00000262383;
ENSG00000236609	54753	zf-C2H2	ENSP00000455585;
ENSG00000261678	83482	zf-C2H2	ENSP00000455711;
ENSG00000255073	\N	zf-C2H2	ENSP00000455911;ENSP00000457288;
ENSG00000261516	286075	zf-C2H2	ENSP00000455926;ENSP00000454378;ENSP00000457652;
ENSG00000260513	90827	zf-C2H2	ENSP00000456112;
ENSG00000225614	84627	zf-C2H2	ENSP00000456500;ENSP00000402343;
ENSG00000260355	441234	zf-C2H2	ENSP00000456684;
ENSG00000184517	162239	zf-C2H2	ENSP00000457044;ENSP00000377080;ENSP00000333192;
ENSG00000169955	65988	zf-C2H2	ENSP00000457274;ENSP00000441702;
ENSG00000261221	100507290	zf-C2H2	ENSP00000457715;
ENSG00000261352	7643	zf-C2H2	ENSP00000458013;
ENSG00000255104	57335	zf-C2H2	ENSP00000458062;ENSP00000408168;
ENSG00000262578	100129842	zf-C2H2	ENSP00000458968;ENSP00000477377;
ENSG00000263255	90649	zf-C2H2	ENSP00000459013;
ENSG00000258405	147660	zf-C2H2	ENSP00000459216;
ENSG00000162086	7627	zf-C2H2	ENSP00000459566;
ENSG00000262562	7639	zf-C2H2	ENSP00000459635;
ENSG00000085644	7760	zf-C2H2	ENSP00000460157;ENSP00000403892;ENSP00000459177;ENSP00000380087;ENSP00000459293;
ENSG00000262037	\N	zf-C2H2	ENSP00000460325;
ENSG00000262942	163223	zf-C2H2	ENSP00000460377;
ENSG00000103343	7727	zf-C2H2	ENSP00000460397;ENSP00000268655;
ENSG00000184939	146198	zf-C2H2	ENSP00000460547;ENSP00000454418;ENSP00000381304;
ENSG00000262249	199777	zf-C2H2	ENSP00000460919;
ENSG00000263310	27164	zf-C2H2	ENSP00000461114;ENSP00000460555;ENSP00000460356;
ENSG00000249459	729288	zf-C2H2	ENSP00000461413;
ENSG00000160229	\N	zf-C2H2	ENSP00000461425;ENSP00000459573;
ENSG00000262022	163227	zf-C2H2	ENSP00000461668;
ENSG00000189420	139735	zf-C2H2	ENSP00000462054;
ENSG00000265763	118738	zf-C2H2	ENSP00000462269;ENSP00000468133;
ENSG00000136451	7716	zf-C2H2	ENSP00000462337;ENSP00000258963;ENSP00000464687;
ENSG00000266265	136259	zf-C2H2	ENSP00000463287;
ENSG00000154957	7566	zf-C2H2	ENSP00000463471;ENSP00000315664;ENSP00000462383;ENSP00000391376;
ENSG00000187607	57335	zf-C2H2	ENSP00000464063;ENSP00000397163;ENSP00000464218;ENSP00000466154;
ENSG00000179981	10194	zf-C2H2	ENSP00000464391;ENSP00000323584;
ENSG00000267508	26974	zf-C2H2	ENSP00000464788;ENSP00000439431;ENSP00000333595;
ENSG00000175322	162655	zf-C2H2	ENSP00000464872;
ENSG00000267041	342892	zf-C2H2	ENSP00000464976;
ENSG00000263002	10780	zf-C2H2	ENSP00000465011;ENSP00000400878;
ENSG00000189144	126231	zf-C2H2	ENSP00000465020;ENSP00000349861;ENSP00000375983;ENSP00000440464;ENSP00000340171;
ENSG00000167380	7769	zf-C2H2	ENSP00000465121;ENSP00000393265;ENSP00000336719;
ENSG00000251247	25850	zf-C2H2	ENSP00000465431;ENSP00000331120;ENSP00000431202;ENSP00000431216;ENSP00000465851;
ENSG00000186020	57711	zf-C2H2	ENSP00000465578;ENSP00000468594;ENSP00000465917;ENSP00000334695;
ENSG00000262928	7594	zf-C2H2	ENSP00000465732;ENSP00000471644;ENSP00000470003;ENSP00000470376;
ENSG00000171425	51545	zf-C2H2	ENSP00000466047;ENSP00000466564;ENSP00000466338;ENSP00000270451;
ENSG00000176222	342908	zf-C2H2	ENSP00000466051;ENSP00000319479;
ENSG00000197213	342933	zf-C2H2	ENSP00000466072;ENSP00000351883;
ENSG00000188283	163087	zf-C2H2	ENSP00000466101;ENSP00000464871;ENSP00000340132;
ENSG00000171817	163255	zf-C2H2	ENSP00000466274;ENSP00000343768;ENSP00000324598;ENSP00000465503;ENSP00000467118;
ENSG00000186496	252884	zf-C2H2	ENSP00000466500;ENSP00000302310;
ENSG00000167383	7772	zf-C2H2	ENSP00000466519;ENSP00000291187;
ENSG00000267022	7766	zf-C2H2	ENSP00000467018;
ENSG00000174652	10781	zf-C2H2	ENSP00000467151;ENSP00000355047;ENSP00000467315;ENSP00000468491;ENSP00000466714;ENSP00000467403;ENSP00000354680;
ENSG00000171827	148268	zf-C2H2	ENSP00000467218;ENSP00000373453;ENSP00000331540;
ENSG00000267179	284390	zf-C2H2	ENSP00000467286;
ENSG00000159905	7638	zf-C2H2	ENSP00000467367;ENSP00000467446;ENSP00000251269;
ENSG00000180479	51276	zf-C2H2	ENSP00000467572;ENSP00000333660;ENSP00000392638;ENSP00000351594;
ENSG00000196110	374879	zf-C2H2	ENSP00000467723;ENSP00000311596;
ENSG00000197808	92283	zf-C2H2	ENSP00000467931;ENSP00000353515;
ENSG00000081665	440515	zf-C2H2	ENSP00000468150;ENSP00000440625;ENSP00000393835;ENSP00000408892;ENSP00000468206;
ENSG00000188321	84527	zf-C2H2	ENSP00000468153;ENSP00000474760;ENSP00000474719;ENSP00000442832;ENSP00000377461;
ENSG00000188629	7730	zf-C2H2	ENSP00000468531;ENSP00000415070;ENSP00000341497;ENSP00000473346;
ENSG00000188227	390927	zf-C2H2	ENSP00000468605;ENSP00000444355;ENSP00000396402;
ENSG00000197961	7675	zf-C2H2	ENSP00000468643;ENSP00000326967;
ENSG00000256771	56242	zf-C2H2	ENSP00000468720;ENSP00000347868;ENSP00000467235;
ENSG00000196214	90321	zf-C2H2	ENSP00000468950;ENSP00000409652;ENSP00000352005;
ENSG00000269594	347344	zf-C2H2	ENSP00000469002;ENSP00000472283;
ENSG00000269327	203523	zf-C2H2	ENSP00000469080;
ENSG00000269523	139735	zf-C2H2	ENSP00000469213;
ENSG00000197928	342926	zf-C2H2	ENSP00000469391;ENSP00000334394;
ENSG00000196350	100287226	zf-C2H2	ENSP00000469582;ENSP00000350085;
ENSG00000197483	89887	zf-C2H2	ENSP00000469591;ENSP00000465905;ENSP00000375598;
ENSG00000269343	100293516	zf-C2H2	ENSP00000469623;ENSP00000392410;ENSP00000472004;
ENSG00000198131	27300	zf-C2H2	ENSP00000469635;ENSP00000472721;ENSP00000269829;ENSP00000471684;ENSP00000394341;ENSP00000469514;
ENSG00000251369	162972	zf-C2H2	ENSP00000469679;ENSP00000469580;ENSP00000422344;ENSP00000446224;ENSP00000445978;ENSP00000469537;
ENSG00000197782	284323	zf-C2H2	ENSP00000469786;ENSP00000400997;ENSP00000341507;ENSP00000472189;ENSP00000387705;
ENSG00000188171	199777	zf-C2H2	ENSP00000469958;
ENSG00000178150	163071	zf-C2H2	ENSP00000469998;ENSP00000318898;ENSP00000472747;ENSP00000471727;
ENSG00000213799	91664	zf-C2H2	ENSP00000470005;ENSP00000388311;
ENSG00000121413	65982	zf-C2H2	ENSP00000470123;ENSP00000468934;ENSP00000412253;ENSP00000392653;ENSP00000240727;
ENSG00000262918	100287226	zf-C2H2	ENSP00000470161;ENSP00000458702;
ENSG00000197134	113835	zf-C2H2	ENSP00000470209;
ENSG00000196267	162962	zf-C2H2	ENSP00000470239;ENSP00000325038;
ENSG00000269334	7569	zf-C2H2	ENSP00000470287;ENSP00000469843;ENSP00000471026;
ENSG00000181894	79673	zf-C2H2	ENSP00000470323;ENSP00000470008;ENSP00000350773;ENSP00000439527;
ENSG00000204604	90333	zf-C2H2	ENSP00000470381;ENSP00000379690;ENSP00000445669;
ENSG00000256087	9668	zf-C2H2	ENSP00000470488;ENSP00000221315;
ENSG00000267908	646698	zf-C2H2	ENSP00000470691;
ENSG00000197124	91120	zf-C2H2	ENSP00000470718;ENSP00000380348;ENSP00000380351;ENSP00000351324;ENSP00000471717;
ENSG00000197608	284371	zf-C2H2	ENSP00000470746;ENSP00000374185;ENSP00000353060;ENSP00000471190;ENSP00000415453;
ENSG00000170949	90338	zf-C2H2	ENSP00000470961;ENSP00000470573;ENSP00000406201;ENSP00000409597;ENSP00000469393;
ENSG00000204611	90317	zf-C2H2	ENSP00000471000;
ENSG00000167785	148156	zf-C2H2	ENSP00000471277;ENSP00000410703;ENSP00000301475;
ENSG00000269162	7626	zf-C2H2	ENSP00000471278;ENSP00000470234;
ENSG00000267894	79692	zf-C2H2	ENSP00000471308;ENSP00000471892;
ENSG00000197619	284370	zf-C2H2	ENSP00000471549;ENSP00000375672;ENSP00000471041;ENSP00000365906;ENSP00000473089;
ENSG00000269067	388523	zf-C2H2	ENSP00000471593;
ENSG00000197937	84671	zf-C2H2	ENSP00000471712;ENSP00000405218;ENSP00000334146;
ENSG00000269649	57232	zf-C2H2	ENSP00000471800;ENSP00000469801;ENSP00000470266;
ENSG00000257446	729747	zf-C2H2	ENSP00000472036;ENSP00000447931;
ENSG00000198816	140467	zf-C2H2	ENSP00000472305;ENSP00000377873;
ENSG00000269699	23619	zf-C2H2	ENSP00000472306;ENSP00000375589;ENSP00000468984;ENSP00000470326;ENSP00000221722;
ENSG00000160352	148206	zf-C2H2	ENSP00000472368;ENSP00000468862;
ENSG00000167766	55769	zf-C2H2	ENSP00000472619;ENSP00000301096;ENSP00000445470;ENSP00000445993;ENSP00000375666;ENSP00000440713;ENSP00000439681;
ENSG00000083838	55663	zf-C2H2	ENSP00000472802;ENSP00000472219;
ENSG00000142528	25888	zf-C2H2	ENSP00000472808;ENSP00000375697;ENSP00000270617;ENSP00000388961;
ENSG00000171649	284307	zf-C2H2	ENSP00000472867;ENSP00000438487;ENSP00000468937;
ENSG00000262124	148156	zf-C2H2	ENSP00000472909;ENSP00000461645;ENSP00000459821;
ENSG00000183850	100129543	zf-C2H2	ENSP00000472959;
ENSG00000269693	163050	zf-C2H2	ENSP00000473043;
ENSG00000182986	162967	zf-C2H2	ENSP00000473091;ENSP00000375660;
ENSG00000198185	55713	zf-C2H2	ENSP00000473194;ENSP00000255129;ENSP00000402582;
ENSG00000196409	26149	zf-C2H2	ENSP00000473484;ENSP00000434029;ENSP00000366853;ENSP00000408462;
ENSG00000272120	10838	zf-C2H2	ENSP00000475154;ENSP00000476020;ENSP00000475994;ENSP00000475536;
ENSG00000273439	7554	zf-C2H2	ENSP00000476449;
ENSG00000272602	152687	zf-C2H2	ENSP00000476534;ENSP00000476367;ENSP00000477269;ENSP00000476345;ENSP00000477392;ENSP00000476435;ENSP00000477460;ENSP00000476408;
ENSG00000272889	654254	zf-C2H2	ENSP00000476843;
ENSG00000272957	7700	zf-C2H2	ENSP00000477280;
ENSG00000272580	170960	zf-C2H2	ENSP00000477498;ENSP00000477250;
ENSG00000136504	11143	zf-C2HC	ENSP00000259021;ENSP00000409477;ENSP00000424577;ENSP00000413415;ENSP00000398961;ENSP00000423385;ENSP00000429939;
ENSG00000147488	9705	zf-C2HC	ENSP00000276480;ENSP00000428521;
ENSG00000186487	23040	zf-C2HC	ENSP00000382114;ENSP00000396103;ENSP00000384219;ENSP00000473409;ENSP00000382111;
ENSG00000154655	91133	zf-C2HC	ENSP00000382976;ENSP00000444774;ENSP00000284898;ENSP00000382975;ENSP00000318543;
ENSG00000185513	26013	zf-C2HC	ENSP00000402107;ENSP00000362227;ENSP00000362226;ENSP00000403316;ENSP00000410139;ENSP00000398516;
ENSG00000196132	4661	zf-C2HC	ENSP00000442412;ENSP00000353269;ENSP00000327465;
ENSG00000130700	140628	zf-GATA	ENSP00000252997;
ENSG00000141448	2627	zf-GATA	ENSP00000269216;ENSP00000462313;
ENSG00000149480	9219	zf-GATA	ENSP00000278823;ENSP00000431797;ENSP00000431346;
ENSG00000182979	9112	zf-GATA	ENSP00000333633;ENSP00000384180;ENSP00000394106;ENSP00000385702;
ENSG00000142599	473	zf-GATA	ENSP00000338629;ENSP00000383700;ENSP00000366684;ENSP00000465133;
ENSG00000179348	2624	zf-GATA	ENSP00000345681;ENSP00000400259;ENSP00000417074;
ENSG00000143614	57459	zf-GATA	ENSP00000357644;
ENSG00000102145	2623	zf-GATA	ENSP00000365858;ENSP00000365853;
ENSG00000107485	2625	zf-GATA	ENSP00000368632;ENSP00000341619;
ENSG00000104447	7227	zf-GATA	ENSP00000379065;ENSP00000428121;ENSP00000428680;ENSP00000220888;ENSP00000428910;
ENSG00000220201	100125288	zf-GATA	ENSP00000384434;ENSP00000385403;
ENSG00000057935	57504	zf-GATA	ENSP00000385823;ENSP00000385241;ENSP00000385045;ENSP00000384249;ENSP00000383973;ENSP00000386763;
ENSG00000136574	2626	zf-GATA	ENSP00000435712;ENSP00000334458;ENSP00000435347;ENSP00000435043;
ENSG00000261345	140628	zf-GATA	ENSP00000456153;
ENSG00000261992	57459	zf-GATA	ENSP00000458280;
ENSG00000267841	2623	zf-GATA	ENSP00000469059;ENSP00000472899;
ENSG00000270410	9112	zf-GATA	ENSP00000473898;ENSP00000474399;ENSP00000474084;ENSP00000474244;
ENSG00000189067	9516	zf-LITAF-like	ENSP00000371231;ENSP00000461813;ENSP00000340118;ENSP00000458836;ENSP00000459138;ENSP00000461667;ENSP00000397958;ENSP00000460133;ENSP00000459533;ENSP00000458981;ENSP00000460743;ENSP00000458871;
ENSG00000089486	29965	zf-LITAF-like	ENSP00000454994;ENSP00000457877;ENSP00000382508;ENSP00000455050;ENSP00000455462;ENSP00000466186;
ENSG00000134758	51444	zf-MIZ	ENSP00000261593;ENSP00000463153;ENSP00000462498;
ENSG00000105229	51588	zf-MIZ	ENSP00000262971;
ENSG00000122515	83637	zf-MIZ	ENSP00000311778;ENSP00000265346;ENSP00000396601;ENSP00000414723;ENSP00000409648;
ENSG00000108175	57178	zf-MIZ	ENSP00000334474;
ENSG00000131788	10401	zf-MIZ	ENSP00000376765;ENSP00000358304;
ENSG00000033800	8554	zf-MIZ	ENSP00000438574;ENSP00000249636;
ENSG00000263461	10401	zf-MIZ	ENSP00000464306;ENSP00000462044;
ENSG00000078043	9063	zf-MIZ	ENSP00000465676;ENSP00000443238;ENSP00000317163;
ENSG00000086102	4799	zf-NF-X1	ENSP00000368856;ENSP00000368836;ENSP00000317695;
ENSG00000170448	152518	zf-NF-X1	ENSP00000370949;ENSP00000333113;ENSP00000422037;ENSP00000425812;
